img1010,0,1747,796,26,6
img1010,0,1640,301,23,6
img1010,0,1320,726,18,8
img1010,0,1036,244,6,15
img1010,0,1750,832,23,10
img1010,0,1436,563,18,19
img1010,0,1022,244,11,16
img1010,0,1042,262,9,22
img1010,0,1448,259,64,26
img1010,0,1261,188,57,26
img1010,0,1446,218,55,27
img1010,0,1126,505,56,34
img1010,0,1467,387,58,25
img1010,0,1327,271,54,25
img1010,0,1254,225,56,34
img1010,0,1326,191,44,29
img1010,0,1338,468,59,32
img1010,0,1264,206,50,31
img1010,0,1450,241,54,25
img1010,0,1454,278,55,27
img1010,0,1126,554,60,42
img1010,0,1043,583,70,24
img1010,0,1050,571,54,50
img1010,0,1110,563,95,24
img1010,0,1127,589,61,26
img1010,0,1475,460,61,23
img1010,0,1334,396,52,44
img1010,0,1545,438,70,23
img1010,0,1554,478,47,40
img1010,0,1496,203,82,24
img1010,0,1537,406,57,32
img1010,0,1332,294,56,24
img1010,0,1472,415,60,21
img1010,0,1467,325,53,20
img1010,0,1512,243,52,25
img1010,0,1462,360,60,32
img1010,0,1516,261,56,29
img1010,0,1532,482,91,30
img1010,0,1333,350,49,34
img1010,0,1467,338,50,34
img1010,0,1516,326,88,43
img1010,0,1457,300,57,28
img1010,0,1546,506,60,32
img1010,0,1332,376,60,32
img1010,0,1319,254,57,23
img1010,0,1474,435,52,26
img1010,0,1471,488,73,22
img1010,0,1323,213,52,26
img1010,0,1552,459,58,33
img1010,0,1526,366,58,32
img1010,0,1333,408,60,20
img1010,0,1339,448,57,28
img1010,0,1552,428,55,43
img1010,0,1533,386,58,32
img1010,0,1321,235,53,21
img1010,0,1478,478,60,40
img1010,0,1347,494,54,31
img1010,0,1325,332,57,30
img1010,0,1334,310,51,32
img1010,0,1754,838,30,22
img1010,0,1492,529,60,30
img1010,0,1568,558,58,35
img1010,0,1566,533,60,33
img1010,0,1566,586,63,31
img1010,0,1339,573,62,34
img1010,0,1342,524,62,23
img1010,0,1507,612,61,35
img1010,0,1339,544,58,35
img1010,0,1493,585,61,29
img1010,0,1501,553,52,37
img1011,0,92,786,16,35
img1011,0,598,593,23,10
img1011,0,111,430,22,12
img1011,0,870,376,22,12
img1011,0,560,834,12,26
img1011,0,557,839,15,12
img1011,0,92,786,16,35
img1011,0,598,593,23,10
img1011,0,111,430,22,12
img1011,0,870,376,22,12
img1011,0,560,834,12,26
img1011,0,982,404,3,10
img1011,0,1040,480,23,3
img1011,0,1261,478,22,19
img1011,0,951,506,12,27
img1011,0,897,361,21,27
img1011,0,1021,496,20,27
img1011,0,982,404,3,10
img1011,0,1040,480,23,3
img1011,0,1261,478,22,19
img1011,0,951,506,12,27
img1011,0,897,361,21,27
img1011,0,1021,496,20,27
img1011,0,1555,320,20,11
img1011,0,1498,314,17,12
img1011,0,1017,501,18,20
img1011,0,1435,328,20,22
img1011,0,1573,307,23,26
img1011,0,1555,320,20,11
img1011,0,1498,314,17,12
img1011,0,1017,501,18,20
img1011,0,1435,328,20,22
img1011,0,1573,307,23,26
img1011,0,557,839,15,12
img1011,0,92,786,16,35
img1011,0,598,593,23,10
img1011,0,111,430,22,12
img1011,0,870,376,22,12
img1011,0,560,834,12,26
img1011,0,557,839,15,12
img1011,0,92,786,16,35
img1011,0,598,593,23,10
img1011,0,111,430,22,12
img1011,0,870,376,22,12
img1011,0,560,834,12,26
img1011,0,189,1087,58,30
img1011,0,258,1090,84,23
img1011,0,0,1015,80,21
img1011,0,197,1211,36,78
img1011,0,189,1230,50,48
img1011,0,425,1158,60,32
img1011,0,114,1243,27,38
img1011,0,387,1085,45,37
img1011,0,274,1087,54,33
img1011,0,326,1088,58,35
img1011,0,5,1009,59,37
img1011,0,52,1216,36,68
img1011,0,131,1367,40,66
img1011,0,85,1229,25,53
img1011,0,547,1262,34,66
img1011,0,6,1340,46,59
img1011,0,411,1259,38,70
img1011,0,0,1198,45,75
img1011,0,898,341,20,62
img1011,0,868,354,34,39
img1011,0,872,389,19,50
img1011,0,769,207,26,34
img1011,0,874,343,20,61
img1011,0,748,463,52,29
img1011,0,842,353,30,50
img1011,0,918,384,24,56
img1011,0,921,346,22,56
img1011,0,842,386,28,60
img1011,0,792,539,36,62
img1011,0,778,546,66,47
img1011,0,425,719,61,30
img1011,0,545,822,38,66
img1011,0,1453,475,22,34
img1011,0,1230,506,30,48
img1011,0,1307,496,30,36
img1011,0,1206,504,23,48
img1011,0,1080,492,23,54
img1011,0,1156,503,22,52
img1011,0,1052,491,22,61
img1011,0,1214,691,80,25
img1011,0,1227,679,53,49
img1011,0,1428,263,28,70
img1011,0,1473,480,25,28
img1012,0,361,61,10,6
img1012,0,384,54,7,11
img1012,0,361,61,10,6
img1012,0,1380,642,24,12
img1012,0,1380,642,24,12
img1012,0,384,54,7,11
img1012,0,361,61,10,6
img1012,0,384,54,7,11
img1012,0,361,61,10,6
img1012,0,482,506,115,35
img1012,0,861,248,18,27
img1012,0,683,507,101,34
img1012,0,389,498,113,39
img1012,0,768,516,111,35
img1012,0,974,522,104,34
img1013,0,298,782,18,10
img1013,0,654,807,28,22
img1013,0,701,812,17,19
img1013,0,876,530,11,23
img1013,0,740,789,23,16
img1013,0,683,807,24,22
img1013,0,768,796,22,11
img1013,0,298,782,18,10
img1013,0,654,807,28,22
img1013,0,701,812,17,19
img1013,0,876,530,11,23
img1013,0,740,789,23,16
img1013,0,683,807,24,22
img1013,0,953,86,5,23
img1013,0,945,784,16,19
img1013,0,1279,123,26,20
img1013,0,962,82,7,26
img1013,0,953,86,5,23
img1013,0,945,784,16,19
img1013,0,1279,123,26,20
img1013,0,962,82,7,26
img1013,0,1016,775,18,10
img1013,0,1886,617,16,11
img1013,0,1316,8,16,19
img1013,0,1016,775,18,10
img1013,0,1886,617,16,11
img1013,0,1316,8,16,19
img1013,0,768,796,22,11
img1013,0,298,782,18,10
img1013,0,654,807,28,22
img1013,0,701,812,17,19
img1013,0,876,530,11,23
img1013,0,740,789,23,16
img1013,0,683,807,24,22
img1013,0,768,796,22,11
img1013,0,298,782,18,10
img1013,0,654,807,28,22
img1013,0,701,812,17,19
img1013,0,876,530,11,23
img1013,0,740,789,23,16
img1013,0,683,807,24,22
img1013,0,1277,147,10,29
img1013,0,1230,182,20,31
img1013,0,1301,86,26,23
img1014,0,430,461,16,27
img1014,0,481,349,15,27
img1014,0,430,461,16,27
img1014,0,1277,890,6,15
img1014,0,1056,613,13,11
img1014,0,612,205,23,33
img1014,0,706,165,18,31
img1014,0,1277,890,6,15
img1014,0,1056,613,13,11
img1014,0,612,205,23,33
img1014,0,706,165,18,31
img1014,0,1767,541,16,14
img1014,0,1202,472,17,20
img1014,0,1521,129,17,26
img1014,0,1151,595,22,14
img1014,0,1032,408,20,31
img1014,0,1184,238,20,19
img1014,0,1767,541,16,14
img1014,0,1202,472,17,20
img1014,0,1521,129,17,26
img1014,0,1151,595,22,14
img1014,0,1032,408,20,31
img1014,0,1184,238,20,19
img1014,0,481,349,15,27
img1014,0,430,461,16,27
img1014,0,481,349,15,27
img1014,0,430,461,16,27
img1014,0,419,276,32,36
img1014,0,340,276,38,35
img1014,0,326,84,26,39
img1014,0,201,462,45,40
img1014,0,210,453,28,62
img1014,0,388,493,56,37
img1014,0,386,277,27,37
img1014,0,288,108,44,26
img1014,0,175,464,30,48
img1014,0,428,384,47,51
img1014,0,102,456,39,55
img1014,0,58,460,42,63
img1014,0,785,269,33,36
img1014,0,682,159,20,44
img1014,0,479,142,49,55
img1014,0,886,265,19,37
img1014,0,864,254,23,44
img1014,0,710,154,16,51
img1014,0,799,338,58,28
img1014,0,645,137,37,10
img1014,0,652,256,30,55
img1014,0,791,262,21,52
img1014,0,814,251,24,61
img1014,0,538,151,40,29
img1014,0,837,250,26,54
img1014,0,592,157,24,49
img1014,0,618,247,39,53
img1014,0,917,599,30,37
img1014,0,914,613,26,50
img1014,0,1076,281,47,30
img1014,0,1510,116,31,54
img1015,0,315,744,22,11
img1015,0,315,742,16,10
img1015,0,315,744,22,11
img1015,0,1007,910,20,15
img1015,0,964,866,13,19
img1015,0,1007,910,20,15
img1015,0,964,866,13,19
img1015,0,1827,514,28,15
img1015,0,1598,601,22,8
img1015,0,1827,514,28,15
img1015,0,1598,601,22,8
img1015,0,315,742,16,10
img1015,0,315,744,22,11
img1015,0,315,742,16,10
img1015,0,315,744,22,11
img1015,3,522,968,16,28
img1015,0,681,666,45,70
img1015,0,1262,223,23,30
img1015,0,1689,339,30,61
img1015,0,1583,332,34,44
img1015,0,1561,244,22,43
img1015,0,1593,291,32,45
img1015,0,1577,369,30,49
img1015,0,1710,262,34,48
img1015,0,1604,249,30,45
img1015,0,1680,382,27,55
img1015,0,1568,199,27,50
img1015,0,1542,324,27,46
img1015,0,1547,284,29,46
img1015,0,1655,255,29,49
img1015,0,1646,298,27,44
img1015,0,1536,360,23,47
img1015,0,1636,337,28,45
img1015,0,1864,745,47,49
img1015,0,1608,620,39,27
img1016,0,406,459,15,22
img1016,0,892,493,12,22
img1016,0,893,484,25,22
img1016,0,436,463,23,21
img1016,0,910,453,15,22
img1016,0,907,523,26,26
img1016,0,808,620,44,79
img1016,0,826,602,31,39
img1016,0,878,994,72,86
img1016,0,673,996,58,84
img1016,0,684,932,75,83
img1017,0,276,162,12,16
img1017,0,417,81,16,33
img1017,0,604,475,17,15
img1017,0,308,418,17,31
img1017,0,646,260,13,23
img1017,0,325,419,22,29
img1017,0,426,565,9,23
img1017,0,619,248,22,27
img1017,0,276,162,12,16
img1017,0,417,81,16,33
img1017,0,604,475,17,15
img1017,0,308,418,17,31
img1017,0,646,260,13,23
img1017,0,325,419,22,29
img1017,0,426,565,9,23
img1017,0,1211,830,13,19
img1017,0,690,258,22,26
img1017,0,1211,830,13,19
img1017,0,690,258,22,26
img1017,0,1879,1035,17,31
img1017,0,1785,927,20,1
img1017,0,1879,1035,17,31
img1017,0,1785,927,20,1
img1017,0,619,248,22,27
img1017,0,276,162,12,16
img1017,0,417,81,16,33
img1017,0,604,475,17,15
img1017,0,308,418,17,31
img1017,0,646,260,13,23
img1017,0,325,419,22,29
img1017,0,426,565,9,23
img1017,0,619,248,22,27
img1017,0,276,162,12,16
img1017,0,417,81,16,33
img1017,0,604,475,17,15
img1017,0,308,418,17,31
img1017,0,646,260,13,23
img1017,0,325,419,22,29
img1017,0,426,565,9,23
img1017,0,308,367,64,49
img1017,0,293,374,96,32
img1017,0,290,340,44,36
img1017,0,276,346,76,23
img1017,0,364,480,47,51
img1017,0,334,481,35,58
img1017,0,538,51,32,74
img1017,0,406,53,35,81
img1017,0,512,44,28,70
img1017,0,486,461,32,76
img1017,0,473,47,29,74
img1017,0,390,143,32,76
img1017,0,351,146,33,79
img1017,0,417,465,30,74
img1017,0,542,134,30,72
img1017,0,440,52,30,75
img1017,0,376,470,27,70
img1017,0,294,466,36,79
img1017,0,422,997,51,41
img1017,0,410,1005,75,22
img1017,0,683,254,22,31
img1017,0,794,245,36,54
img1017,0,800,392,79,19
img1017,0,812,384,55,36
img1017,0,801,232,22,78
img1017,0,502,55,46,49
img1017,0,621,496,45,51
img1017,0,661,492,42,55
img1017,0,791,342,58,47
img1017,0,571,44,33,75
img1017,0,667,34,26,80
img1017,0,590,476,44,47
img1017,0,557,480,45,51
img1017,0,568,249,76,25
img1017,0,735,32,26,79
img1017,0,672,481,24,78
img1017,0,695,38,34,75
img1017,0,798,35,32,74
img1017,0,846,114,27,74
img1017,0,631,37,34,81
img1017,0,672,120,31,80
img1017,0,736,234,22,75
img1017,0,574,126,34,79
img1017,0,769,124,29,70
img1017,0,701,115,29,80
img1017,0,628,482,28,75
img1017,0,610,120,31,82
img1017,0,763,36,33,76
img1017,0,733,116,29,76
img1017,0,766,232,31,80
img1017,0,566,469,27,73
img1017,0,808,114,32,76
img1017,0,597,461,29,73
img1017,0,419,561,58,30
img1017,0,1876,418,43,51
img1017,0,1868,423,20,66
img1017,0,1814,522,76,24
img1017,0,1845,491,74,21
img1017,0,1885,407,30,73
img1017,0,1762,717,60,50
img1017,0,1826,658,92,23
img1017,0,1758,730,64,23
img1017,0,1865,719,54,25
img1017,0,1716,878,95,28
img1019,0,653,861,9,18
img1019,0,642,533,17,34
img1019,0,647,863,11,14
img1019,0,774,191,17,14
img1019,0,216,547,22,26
img1019,0,495,244,21,11
img1019,0,653,861,9,18
img1019,0,642,533,17,34
img1019,0,647,863,11,14
img1019,0,774,191,17,14
img1019,0,216,547,22,26
img1019,0,966,335,20,19
img1019,0,902,237,21,14
img1019,0,966,324,20,6
img1019,0,616,532,28,34
img1019,0,903,400,28,24
img1019,0,984,315,20,15
img1019,0,938,141,18,18
img1019,0,884,733,24,10
img1019,0,944,333,20,23
img1019,0,950,316,17,22
img1019,0,1169,398,15,27
img1019,0,1086,387,24,34
